confidence,date,exit_bars,outcome,r_multiple,regime,sector,setup,symbol
70.5,2026-05-05,18,STOP_HIT,-1.038,BULLISH,UNKNOWN,OTHER,ANURAS.NS
80.2,2026-05-06,17,STOP_HIT,-1.04,BULLISH,UNKNOWN,MOMENTUM,ANURAS.NS
88.4,2026-05-07,16,STOP_HIT,-1.039,BULLISH,UNKNOWN,MOMENTUM,ANURAS.NS
78.3,2026-05-08,15,STOP_HIT,-1.039,BULLISH,UNKNOWN,MOMENTUM,ANURAS.NS
70.7,2026-05-11,14,STOP_HIT,-1.05,BULLISH,UNKNOWN,OTHER,ANURAS.NS
71.1,2026-05-13,12,STOP_HIT,-1.045,BULLISH,UNKNOWN,OTHER,ANURAS.NS
71.0,2026-05-25,4,STOP_HIT,-1.069,CAUTIOUS_BULLISH,UNKNOWN,OTHER,ANURAS.NS
75.8,2024-10-03,3,T1_HIT,0.994,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ANUP.NS
75.6,2024-10-07,15,T1_HIT,0.852,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ANUP.NS
73.2,2024-10-08,14,T1_HIT,0.811,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ANUP.NS
75.9,2024-10-29,2,T1_HIT,1.105,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ANUP.NS
75.3,2024-10-31,3,STOP_HIT,-1.023,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ANUP.NS
77.5,2024-11-25,17,STOP_HIT,-1.023,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ANUP.NS
75.5,2025-03-27,5,STOP_HIT,-1.023,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ANUP.NS
70.6,2025-04-17,4,STOP_HIT,-1.068,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,ANUP.NS
82.5,2025-05-12,1,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,ANUP.NS
72.0,2026-04-23,12,STOP_HIT,-1.023,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ANUP.NS
70.8,2025-06-02,20,T1_HIT,0.877,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,APCOTEXIND.NS
70.3,2025-06-30,20,TIME_EXIT,-0.143,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,APCOTEXIND.NS
71.8,2025-07-01,20,T1_HIT,1.362,BULLISH,UNKNOWN,MOMENTUM,APCOTEXIND.NS
79.1,2025-07-15,2,STOP_HIT,-1.043,BULLISH,UNKNOWN,BREAKOUT,APCOTEXIND.NS
88.4,2025-07-29,1,STOP_HIT,-1.03,BULLISH,UNKNOWN,BREAKOUT,APCOTEXIND.NS
85.9,2025-07-30,8,STOP_HIT,-1.025,BULLISH,UNKNOWN,MOMENTUM,APCOTEXIND.NS
86.5,2025-07-31,5,STOP_HIT,-1.027,BULLISH,UNKNOWN,MOMENTUM,APCOTEXIND.NS
83.6,2025-08-01,4,STOP_HIT,-1.033,BULLISH,UNKNOWN,MOMENTUM,APCOTEXIND.NS
76.3,2025-08-04,3,STOP_HIT,-1.034,BULLISH,UNKNOWN,MOMENTUM,APCOTEXIND.NS
77.7,2025-09-11,11,STOP_HIT,-1.04,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,APCOTEXIND.NS
81.1,2025-09-12,2,STOP_HIT,-1.039,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,APCOTEXIND.NS
73.9,2025-11-26,7,STOP_HIT,-1.043,BULLISH,UNKNOWN,MOMENTUM,APCOTEXIND.NS
80.9,2025-11-28,5,STOP_HIT,-1.032,BULLISH,UNKNOWN,BREAKOUT,APCOTEXIND.NS
72.9,2026-04-21,11,T1_HIT,0.887,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,APCOTEXIND.NS
91.4,2026-05-05,2,T1_HIT,1.026,BULLISH,UNKNOWN,BREAKOUT,APCOTEXIND.NS
91.7,2026-05-06,1,T1_HIT,0.961,BULLISH,UNKNOWN,BREAKOUT,APCOTEXIND.NS
89.6,2026-05-07,1,T1_HIT,0.794,BULLISH,UNKNOWN,BREAKOUT,APCOTEXIND.NS
89.9,2026-05-08,3,STOP_HIT,-1.023,BULLISH,UNKNOWN,BREAKOUT,APCOTEXIND.NS
75.7,2026-05-11,10,T1_HIT,0.817,BULLISH,UNKNOWN,MOMENTUM,APCOTEXIND.NS
73.2,2026-05-12,5,T1_HIT,0.781,BULLISH,UNKNOWN,MOMENTUM,APCOTEXIND.NS
73.7,2026-05-13,4,T1_HIT,0.706,BULLISH,UNKNOWN,MOMENTUM,APCOTEXIND.NS
78.6,2026-05-19,4,T1_HIT,0.601,BULLISH,UNKNOWN,MOMENTUM,APCOTEXIND.NS
73.8,2026-05-20,3,T1_HIT,0.599,BULLISH,UNKNOWN,MOMENTUM,APCOTEXIND.NS
76.9,2026-05-21,2,T1_HIT,0.587,BULLISH,UNKNOWN,MOMENTUM,APCOTEXIND.NS
79.1,2026-05-25,8,T1_HIT,0.725,BULLISH,UNKNOWN,MOMENTUM,APCOTEXIND.NS
72.0,2026-06-03,1,T1_HIT,1.446,BULLISH,UNKNOWN,MOMENTUM,APCOTEXIND.NS
84.8,2026-06-04,20,TIME_EXIT,-0.243,BULLISH,UNKNOWN,MOMENTUM,APCOTEXIND.NS
77.6,2026-06-05,20,TIME_EXIT,-0.228,BULLISH,UNKNOWN,MOMENTUM,APCOTEXIND.NS
74.3,2024-10-10,7,STOP_HIT,-1.023,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,APARINDS.NS
76.1,2025-01-03,2,T1_HIT,0.749,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,APARINDS.NS
75.0,2025-01-06,5,STOP_HIT,-1.023,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,APARINDS.NS
73.3,2025-01-07,1,STOP_HIT,-1.023,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,APARINDS.NS
74.8,2025-06-26,14,T1_HIT,0.778,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,APARINDS.NS
72.4,2025-07-14,5,T1_HIT,1.288,BULLISH,UNKNOWN,MOMENTUM,APARINDS.NS
83.5,2025-07-15,10,T1_HIT,0.807,BULLISH,UNKNOWN,BREAKOUT,APARINDS.NS
72.1,2025-07-16,9,T1_HIT,1.008,BULLISH,UNKNOWN,MOMENTUM,APARINDS.NS
70.8,2025-07-18,7,T1_HIT,1.487,BULLISH,UNKNOWN,MOMENTUM,APARINDS.NS
85.6,2025-07-21,7,T1_HIT,0.889,BULLISH,UNKNOWN,BREAKOUT,APARINDS.NS
73.8,2025-07-24,2,STOP_HIT,-1.034,BULLISH,UNKNOWN,MOMENTUM,APARINDS.NS
91.9,2025-07-29,2,STOP_HIT,-1.023,BULLISH,UNKNOWN,BREAKOUT,APARINDS.NS
84.1,2025-07-30,1,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,APARINDS.NS
79.9,2025-08-04,3,STOP_HIT,-1.079,BULLISH,UNKNOWN,MOMENTUM,APARINDS.NS
82.1,2025-09-17,9,STOP_HIT,-1.023,BULLISH,UNKNOWN,BREAKOUT,APARINDS.NS
73.4,2025-09-18,6,STOP_HIT,-1.025,BULLISH,UNKNOWN,MOMENTUM,APARINDS.NS
72.3,2025-09-19,5,STOP_HIT,-1.032,BULLISH,UNKNOWN,MOMENTUM,APARINDS.NS
70.1,2025-09-22,4,STOP_HIT,-1.047,BULLISH,UNKNOWN,OTHER,APARINDS.NS
72.7,2025-10-07,2,STOP_HIT,-1.091,BULLISH,UNKNOWN,MOMENTUM,APARINDS.NS
78.2,2025-10-08,1,STOP_HIT,-1.084,BULLISH,UNKNOWN,MOMENTUM,APARINDS.NS
83.9,2025-10-27,2,T1_HIT,0.846,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,APARINDS.NS
88.4,2025-10-28,1,T1_HIT,0.759,BULLISH,UNKNOWN,BREAKOUT,APARINDS.NS
91.6,2025-10-29,2,STOP_HIT,-1.023,BULLISH,UNKNOWN,BREAKOUT,APARINDS.NS
82.3,2025-10-30,1,STOP_HIT,-1.029,BULLISH,UNKNOWN,MOMENTUM,APARINDS.NS
82.0,2025-11-12,19,STOP_HIT,-1.036,BULLISH,UNKNOWN,MOMENTUM,APARINDS.NS
73.7,2025-11-13,3,T1_HIT,1.368,BULLISH,UNKNOWN,MOMENTUM,APARINDS.NS
75.7,2025-11-14,17,STOP_HIT,-1.034,BULLISH,UNKNOWN,MOMENTUM,APARINDS.NS
73.7,2025-11-17,15,STOP_HIT,-1.028,BULLISH,UNKNOWN,MOMENTUM,APARINDS.NS
74.9,2025-11-18,11,STOP_HIT,-1.026,BULLISH,UNKNOWN,MOMENTUM,APARINDS.NS
72.3,2025-11-19,10,STOP_HIT,-1.027,BULLISH,UNKNOWN,MOMENTUM,APARINDS.NS
74.2,2025-11-20,9,STOP_HIT,-1.034,BULLISH,UNKNOWN,MOMENTUM,APARINDS.NS
72.3,2026-02-09,7,T1_HIT,0.569,BULLISH,UNKNOWN,MOMENTUM,APARINDS.NS
91.4,2026-02-18,3,T1_HIT,0.73,BULLISH,UNKNOWN,BREAKOUT,APARINDS.NS
72.9,2026-02-19,1,T1_HIT,0.82,BULLISH,UNKNOWN,MOMENTUM,APARINDS.NS
87.1,2026-02-20,5,T1_HIT,0.772,BULLISH,UNKNOWN,BREAKOUT,APARINDS.NS
78.7,2026-02-23,4,T1_HIT,0.963,BULLISH,UNKNOWN,MOMENTUM,APARINDS.NS
72.1,2026-02-24,5,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,APARINDS.NS
75.0,2026-02-25,2,T1_HIT,1.035,BULLISH,UNKNOWN,MOMENTUM,APARINDS.NS
73.7,2026-02-26,3,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,APARINDS.NS
91.3,2026-02-27,2,STOP_HIT,-1.023,BULLISH,UNKNOWN,BREAKOUT,APARINDS.NS
73.2,2026-03-27,1,STOP_HIT,-1.023,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,APARINDS.NS
78.1,2026-04-09,6,T1_HIT,1.394,BULLISH,UNKNOWN,MOMENTUM,APARINDS.NS
86.0,2026-04-10,13,T1_HIT,1.282,BULLISH,UNKNOWN,BREAKOUT,APARINDS.NS
77.9,2026-04-13,5,T1_HIT,1.3,BULLISH,UNKNOWN,MOMENTUM,APARINDS.NS
77.5,2026-04-15,4,T1_HIT,1.185,BULLISH,UNKNOWN,MOMENTUM,APARINDS.NS
80.7,2026-04-16,3,T1_HIT,1.137,BULLISH,UNKNOWN,MOMENTUM,APARINDS.NS
88.5,2026-04-17,8,T1_HIT,1.039,BULLISH,UNKNOWN,BREAKOUT,APARINDS.NS
86.3,2026-04-20,16,T1_HIT,0.972,BULLISH,UNKNOWN,BREAKOUT,APARINDS.NS
76.6,2026-04-21,7,T1_HIT,1.089,BULLISH,UNKNOWN,MOMENTUM,APARINDS.NS
76.7,2026-04-22,10,T1_HIT,1.135,BULLISH,UNKNOWN,MOMENTUM,APARINDS.NS
78.7,2026-04-23,13,T1_HIT,1.164,BULLISH,UNKNOWN,MOMENTUM,APARINDS.NS
86.4,2026-04-29,20,T1_HIT,1.033,BULLISH,UNKNOWN,BREAKOUT,APARINDS.NS
80.4,2026-04-30,19,T1_HIT,1.055,BULLISH,UNKNOWN,MOMENTUM,APARINDS.NS
71.2,2026-05-01,18,T1_HIT,1.085,BULLISH,UNKNOWN,MOMENTUM,APARINDS.NS
72.2,2026-05-04,17,T1_HIT,1.084,BULLISH,UNKNOWN,MOMENTUM,APARINDS.NS
76.8,2026-05-05,20,TIME_EXIT,0.446,BULLISH,UNKNOWN,MOMENTUM,APARINDS.NS
78.2,2026-05-07,19,T1_HIT,1.077,BULLISH,UNKNOWN,MOMENTUM,APARINDS.NS
72.0,2026-05-08,18,T1_HIT,1.126,BULLISH,UNKNOWN,MOMENTUM,APARINDS.NS
74.6,2026-05-11,17,T1_HIT,1.078,BULLISH,UNKNOWN,MOMENTUM,APARINDS.NS
73.2,2026-05-20,10,T1_HIT,1.551,BULLISH,UNKNOWN,MOMENTUM,APARINDS.NS
78.2,2026-05-25,2,T1_HIT,2.677,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,APARINDS.NS
91.3,2026-05-27,11,T1_HIT,0.961,BULLISH,UNKNOWN,BREAKOUT,APARINDS.NS
83.1,2026-05-29,3,T1_HIT,1.229,BULLISH,UNKNOWN,MOMENTUM,APARINDS.NS
78.4,2026-06-01,2,T1_HIT,2.295,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,APARINDS.NS
80.5,2026-06-02,6,T1_HIT,1.134,BULLISH,UNKNOWN,MOMENTUM,APARINDS.NS
71.1,2026-06-03,6,T1_HIT,0.901,BULLISH,UNKNOWN,OTHER,APARINDS.NS
75.6,2026-06-04,5,T1_HIT,0.817,BULLISH,UNKNOWN,MOMENTUM,APARINDS.NS
77.4,2026-06-05,4,T1_HIT,0.807,BULLISH,UNKNOWN,MOMENTUM,APARINDS.NS
72.9,2026-06-08,2,T1_HIT,1.7,BULLISH,UNKNOWN,MOMENTUM,APARINDS.NS
76.9,2024-12-16,4,STOP_HIT,-1.023,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,APEX.NS
72.0,2025-01-01,3,STOP_HIT,-1.03,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,APEX.NS
71.5,2025-01-02,2,STOP_HIT,-1.025,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,APEX.NS
77.8,2025-05-29,9,T1_HIT,0.941,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,APEX.NS
71.4,2025-05-30,8,T1_HIT,1.071,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,APEX.NS
76.4,2025-07-02,20,TIME_EXIT,-0.801,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,APEX.NS
76.6,2025-07-18,9,STOP_HIT,-1.055,BULLISH,UNKNOWN,MOMENTUM,APEX.NS
71.3,2025-07-22,7,STOP_HIT,-1.059,BULLISH,UNKNOWN,OTHER,APEX.NS
76.7,2025-07-25,2,STOP_HIT,-1.056,CAUTIOUS_BULLISH,UNKNOWN,OTHER,APEX.NS
73.3,2025-08-13,4,STOP_HIT,-1.029,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,APEX.NS
73.9,2025-09-19,3,STOP_HIT,-1.027,BULLISH,UNKNOWN,MOMENTUM,APEX.NS
71.5,2025-10-28,2,T1_HIT,1.468,BULLISH,UNKNOWN,MOMENTUM,APEX.NS
80.6,2025-10-29,8,T1_HIT,0.96,BULLISH,UNKNOWN,MOMENTUM,APEX.NS
70.6,2025-11-10,1,T1_HIT,1.109,BULLISH,UNKNOWN,OTHER,APEX.NS
91.7,2025-11-11,2,T1_HIT,0.512,BULLISH,UNKNOWN,BREAKOUT,APEX.NS
76.8,2025-11-12,1,T1_HIT,0.508,BULLISH,UNKNOWN,MOMENTUM,APEX.NS
84.2,2025-11-13,2,T1_HIT,0.625,BULLISH,UNKNOWN,MOMENTUM,APEX.NS
74.7,2025-11-14,3,T1_HIT,0.663,BULLISH,UNKNOWN,MOMENTUM,APEX.NS
76.0,2025-11-17,2,T1_HIT,0.666,BULLISH,UNKNOWN,MOMENTUM,APEX.NS
75.7,2025-11-18,3,T1_HIT,0.65,BULLISH,UNKNOWN,MOMENTUM,APEX.NS
85.9,2025-11-19,2,T1_HIT,0.7,BULLISH,UNKNOWN,MOMENTUM,APEX.NS
90.8,2025-11-21,1,STOP_HIT,-1.023,BULLISH,UNKNOWN,BREAKOUT,APEX.NS
86.3,2025-11-24,6,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,APEX.NS
79.5,2025-11-25,5,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,APEX.NS
76.0,2025-11-26,4,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,APEX.NS
77.5,2025-11-27,5,STOP_HIT,-1.024,BULLISH,UNKNOWN,MOMENTUM,APEX.NS
74.5,2025-12-17,4,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,APEX.NS
70.9,2026-01-02,5,STOP_HIT,-1.024,BULLISH,UNKNOWN,MOMENTUM,APEX.NS
76.5,2026-01-05,3,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,APEX.NS
74.0,2026-01-06,2,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,APEX.NS
73.3,2026-01-07,1,STOP_HIT,-1.026,BULLISH,UNKNOWN,MOMENTUM,APEX.NS
